	total	F+	Na+	Mg+	^25Mg+	Al+	K+	^41K+	Fe+	Cu+	Zn+	^65Cu+	^66Zn+	Ga+	^71Ga+	^78Se+	Se+	Rb+	^94Mo+	Mo+	^113In+	Cd+	In+
		19.0020	22.9966	23.9905	24.9913	26.9889	38.9760	40.9903	55.9693	62.9411	63.9396	64.9393	65.9381	68.9448	70.9435	77.9343	79.9346	84.9302	93.9267	97.9267	112.9280	113.9314	114.9264
153.9973	16222	3.00027	8.00244	987.099	121.613	11341.8	10.0037	3.00027	1.00003	1.00003	2225.06	7.00192	1161.73	5.00076	1.00009	7.0015	62.1708	7.00192	0	0	1.00003	0	13.0099	
155.9973	15966	3.00027	20.0147	906.144	116.512	11149.9	4.00049	6.0011	3.00027	0	2177.25	4.00073	1121.22	2.00024	0	8.00195	71.1935	8.00293	5.00137	0	2.00024	0	22.0269	
157.9972	15593	0	13.0075	851.617	90.2923	11018.2	3.00046	5.00076	0	1.00003	2157.8	5.00107	1079.44	4.00049	2.00012	3.00027	61.1363	6.00183	2.00024	0	3.00046	0	22.0255	
159.9972	15757	1.00003	8.00244	802.098	86.2635	11206.3	6.0011	3.00027	0	0	2108.83	5.00076	1131.03	10.0031	0	6.0011	68.1916	4.00073	3.00046	2.00012	2.00012	1.00003	29.0363	
161.9972	15899	3.00046	13.0052	754.474	93.3678	11161.5	4.00049	4.00049	0	1.00003	2223.81	7.0015	1180.66	12.0044	4.00049	8.00244	74.2085	13.0075	5.00107	0	2.00024	2.00012	40.0783	
163.9971	15478	2.00012	7.0015	717.287	78.2054	10920.8	4.00049	2.00012	0	0	2150.14	3.00027	1133.05	12.0081	3.00046	5.00107	63.1562	8.00293	2.00012	1.00003	4.00073	2.00012	62.1708	
165.9971	15421	1.00003	11.0044	644.884	92.3384	10784.3	5.00076	1.00003	0	1.00003	2188.35	2.00012	1095.49	8.00195	6.00256	3.00027	73.1945	21.0212	1.00003	0	0	0	60.1469	
167.9971	15442	1.00003	7.0015	642.833	82.2713	10996.8	4.00049	2.00012	0	1.00009	2142.5	3.00027	1173.63	10.0055	6.0022	5.00076	69.1796	14.0077	2.00012	0	1.00003	0	82.3419	
169.9970	15305	1.00003	9.00302	608.532	77.2382	10615	3.00027	1.00003	0	2.00012	2189.94	4.00049	1162.15	14.0068	7.00235	2.00012	65.1452	25.0237	5.00076	1.00003	6.00146	2.00012	105.519	
171.9970	15473	1.00003	13.0052	574.398	82.2713	10682.4	2.00012	1.00003	0	0	2208.44	3.00027	1161.23	26.0286	10.0049	4.00073	80.2303	29.0381	3.00027	1.00009	8.00244	1.00009	127.792	
173.9970	15117	0	15.0078	513.858	56.1165	10086.5	4.00049	2.00012	1.00009	3.00027	2225.29	1.00009	1224.37	24.0191	14.0077	5.00076	58.1384	28.0325	2.00024	0	13.0083	2.00012	181.442	
175.9969	15295	2.00012	16.0098	522.016	66.1778	10047.5	4.00049	2.00012	0	1.00003	2273.37	12.0044	1116.11	29.0292	16.0137	6.00146	83.2466	39.0608	2.00012	0	13.0083	3.00027	274.245	
